,Loan_id,Account_no,Sanctioned_amount,Requested_amount,Disbursed_amount,Collateral,Collateral_type,Purpose_of_loan,Branch_id
3862,500055257111,1095759137085890,1533000,2100000,321930,4599000,Fixed Deposit,Home,BSABUF19
3863,500058965199,1056026684505510,2920000,4000000,2686400,11680000,Fixed Deposit,Agriculture,BSABUF06
3864,500058976985,1061401657512660,1967999,2400000,491999,9839995,Fixed Deposit,Business,BSABUF22
3865,500054793652,1031635809796830,3570000,4200000,785400,14280000,Equipment and machinery,Education,BSABUF03
3866,500053644662,1022820890685800,3690000,4100000,2140200,11070000,Residential Mortgages,Home,BSABUF17
3867,500058166501,1076734039599050,3800000,4000000,3420000,15200000,Vehicles,Home,BSABUF04
3868,500053010050,1017343237309070,814000,1100000,724460,4070000,Equipment and machinery,Education,BSABUF13
3869,500059331682,1083854175494000,2775000,3700000,1748250,13875000,Fixed Deposit,Home,BSABUF09
3870,500051875402,1054922363630390,1628000,2200000,195360,4884000,Residential Mortgages,Agriculture,BSABUF01
3871,500059421321,1074549031994960,2697000,2900000,728190,13485000,Vehicles,Agriculture,BSABUF12
3872,500056218565,1075130286021390,873000,900000,427770,4365000,Vehicles,Business,BSABUF22
3873,500054639622,1053535755953880,518000,700000,253820,2072000,Equipment and machinery,Home,BSABUF01
3874,500055872234,1047811233451520,3840000,4800000,1190400,11520000,Equipment and machinery,Home,BSABUF08
3875,500051215162,1071308282811720,3293000,3700000,1580640,9879000,Vehicles,Home,BSABUF04
3876,500051447987,1024825909009190,1350000,1800000,621000,4050000,Vehicles,Home,BSABUF20
3877,500057762915,1083873109508030,475000,500000,465500,1425000,Vehicles,Business,BSABUF25
3878,500058603663,1052056803285810,3549000,3900000,3016650,14196000,Residential Mortgages,Home,BSABUF14
3879,500057985210,1084493464885240,3948000,4200000,1026480,15792000,Vehicles,Business,BSABUF07
3880,500055019849,1098723169667500,3135000,3300000,2163150,15675000,Fixed Deposit,Agriculture,BSABUF19
3881,500056312326,1081883545005680,2848000,3200000,911360,8544000,Vehicles,Home,BSABUF03
3882,500052247418,1043643073095030,4257000,4300000,3575880,12771000,Equipment and machinery,Agriculture,BSABUF15
3883,500058860951,1088822217522950,3870000,4300000,3753900,11610000,Vehicles,Home,BSABUF12
3884,500055116573,1034873079146910,3552000,3700000,1882560,14208000,Fixed Deposit,Home,BSABUF03
3885,500051739417,1093165696107790,2336000,3200000,513920,9344000,Equipment and machinery,Home,BSABUF23
3886,500057428580,1077603066950520,384000,400000,261120,1920000,Residential Mortgages,Home,BSABUF08
3887,500054255440,1015617896604940,1568000,1600000,1207360,4704000,Vehicles,Education,BSABUF16
3888,500056439868,1074320738633140,4851000,4900000,436590,14553000,Vehicles,Education,BSABUF21
3889,500059470096,1036938794360610,2001000,2300000,1320660,6003000,Equipment and machinery,Agriculture,BSABUF06
3890,500051615019,1076773151341040,2465000,2900000,2243150,7395000,Residential Mortgages,Agriculture,BSABUF02
3891,500055160644,1012581249392110,2336000,3200000,1611839,7008000,Vehicles,Education,BSABUF09
3892,500056496297,1046485575881620,3634000,4600000,2689160,18170000,Vehicles,Agriculture,BSABUF04
3893,500052681030,1014918520649760,3040000,3800000,2888000,12160000,Vehicles,Business,BSABUF03
3894,500056832096,1074153142622090,2744000,2800000,1618960,10976000,Fixed Deposit,Agriculture,BSABUF04
3895,500058151872,1077282402309930,2625000,3500000,2336250,7875000,Vehicles,Agriculture,BSABUF13
3896,500055958339,1050056466139370,4183000,4700000,543790,16732000,Residential Mortgages,Home,BSABUF22
3897,500059342843,1068023880919780,522000,600000,109620,2610000,Vehicles,Education,BSABUF25
3898,500053441609,1075646665510750,2700000,3600000,243000,8100000,Fixed Deposit,Agriculture,BSABUF08
3899,500053150716,1011501018095410,3330000,3700000,2564100,16650000,Fixed Deposit,Business,BSABUF13
3900,500058885614,1015749617878420,1045000,1100000,627000,3135000,Residential Mortgages,Business,BSABUF07
3901,500055877610,1034015533966650,430000,500000,51600,1290000,Fixed Deposit,Education,BSABUF16
3902,500058771501,1065899908905890,2187000,2700000,1180980,10935000,Fixed Deposit,Business,BSABUF12
3903,500051323131,1089774133107390,960000,1000000,931200,3840000,Equipment and machinery,Agriculture,BSABUF01
3904,500059273891,1059648349240930,3822000,4200000,955500,19110000,Equipment and machinery,Education,BSABUF24
3905,500055684259,1013278103761330,2280000,3000000,1276800,6840000,Fixed Deposit,Home,BSABUF08
3906,500056600337,1041437524559910,902000,1100000,135300,3608000,Residential Mortgages,Business,BSABUF03
3907,500056885004,1029322111991260,1980000,2200000,594000,5940000,Vehicles,Education,BSABUF24
3908,500059298305,1019752936412550,3696000,4800000,3030720,11088000,Fixed Deposit,Agriculture,BSABUF07
3909,500051504776,1042610395391670,658000,700000,658000,3290000,Fixed Deposit,Business,BSABUF17
3910,500057103943,1081930016828220,1666000,1700000,1116220,4998000,Residential Mortgages,Education,BSABUF09
3911,500053984875,1092144521779230,3577000,4900000,2861600,10731000,Vehicles,Home,BSABUF07
3912,500052226670,1037914571503080,609000,700000,140070,2436000,Equipment and machinery,Business,BSABUF21
3913,500055960040,1092498888552300,3003000,3300000,2312310,15015000,Residential Mortgages,Agriculture,BSABUF01
3914,500052414448,1094631592785010,1520000,1900000,136800,4560000,Fixed Deposit,Education,BSABUF02
3915,500055738118,1079957818212790,3496000,4600000,1608160,13984000,Vehicles,Education,BSABUF11
3916,500053841363,1039843847336730,3348000,3600000,2979720,13392000,Residential Mortgages,Education,BSABUF12
3917,500055781716,1021421231928560,1476000,1800000,811800,7380000,Vehicles,Education,BSABUF03
3918,500056554646,1061708481697340,1848000,2400000,1459920,9240000,Fixed Deposit,Education,BSABUF22
3919,500058046015,1026976260008810,3182000,4300000,1336440,9546000,Equipment and machinery,Agriculture,BSABUF22
3920,500058246102,1028366263997990,4116000,4900000,164640,12348000,Residential Mortgages,Agriculture,BSABUF22
3921,500053228192,1040069649439540,2610000,2900000,1487699,7830000,Residential Mortgages,Education,BSABUF02
3922,500058024161,1043444668276040,3444000,4200000,2273040,17220000,Vehicles,Home,BSABUF12
3923,500057135405,1056347575009850,882000,900000,590940,4410000,Fixed Deposit,Business,BSABUF15
3924,500059332538,1073053020610960,2520000,2800000,2368800,7560000,Residential Mortgages,Business,BSABUF05
3925,500057270886,1053113240248190,336000,400000,309120,1008000,Fixed Deposit,Business,BSABUF06
3926,500051190355,1011398852558110,1738000,2200000,121660,5214000,Equipment and machinery,Home,BSABUF25
3927,500058644116,1032864015176140,3663000,3700000,1794870,14652000,Residential Mortgages,Education,BSABUF24
3928,500058502028,1082517714804790,156000,200000,140400,624000,Residential Mortgages,Education,BSABUF17
3929,500051245236,1050166571612830,2482000,3400000,1588480,7446000,Residential Mortgages,Business,BSABUF10
3930,500053327421,1080049175024920,819000,900000,597870,2457000,Residential Mortgages,Business,BSABUF05
3931,500054446504,1070333817877010,4656000,4800000,4236960,23280000,Residential Mortgages,Education,BSABUF05
3932,500052352129,1080528850053410,3773000,4900000,2414720,15092000,Vehicles,Home,BSABUF14
3933,500059302216,1012252652456780,1245000,1500000,398400,4980000,Vehicles,Education,BSABUF25
3934,500054207720,1094539312140740,4560000,4800000,3784800,22800000,Equipment and machinery,Business,BSABUF21
3935,500053847611,1072068511546570,3471000,3900000,3262740,17355000,Fixed Deposit,Agriculture,BSABUF01
3936,500058119238,1068263065680450,3960000,4500000,673200,15840000,Fixed Deposit,Business,BSABUF25
3937,500057832178,1040823766596730,3726000,4600000,3502440,14904000,Fixed Deposit,Business,BSABUF09
3938,500051771221,1027903324786130,2277000,2300000,751410,6831000,Residential Mortgages,Home,BSABUF09
3939,500054711989,1032339050524030,1656000,2300000,579600,4968000,Residential Mortgages,Education,BSABUF03
3940,500055233727,1099631964405970,3160000,4000000,1927600,12640000,Equipment and machinery,Agriculture,BSABUF17
3941,500052043665,1099941938723170,837000,900000,100440,3348000,Residential Mortgages,Home,BSABUF16
3942,500054995014,1050475126784780,480000,500000,259200,1920000,Equipment and machinery,Home,BSABUF17
3943,500056770396,1049712333617870,3060000,3400000,122400,12240000,Equipment and machinery,Agriculture,BSABUF01
3944,500055907543,1014630131940740,2480000,3100000,545600,12400000,Vehicles,Agriculture,BSABUF12
3945,500052319135,1088143734687780,1827000,2100000,1644300,5481000,Residential Mortgages,Education,BSABUF24
3946,500051709110,1082893826821030,410000,500000,299300,1230000,Residential Mortgages,Agriculture,BSABUF20
3947,500058930306,1036716576949150,720000,1000000,151200,3600000,Residential Mortgages,Agriculture,BSABUF21
3948,500053772372,1038476491551090,2178000,2200000,1241460,8712000,Residential Mortgages,Home,BSABUF03
3949,500059134403,1054408341924070,2923000,3700000,1607650,11692000,Equipment and machinery,Home,BSABUF06
3950,500056686942,1037596626132570,2744000,2800000,301840,10976000,Fixed Deposit,Education,BSABUF13
3951,500056069630,1035542895086680,784000,800000,666400,3920000,Equipment and machinery,Agriculture,BSABUF13
3952,500057206600,1049604206680460,1500000,2000000,735000,7500000,Fixed Deposit,Agriculture,BSABUF08
3953,500056449909,1042748878536520,2660000,2800000,2660000,7980000,Equipment and machinery,Education,BSABUF04
3954,500058511341,1067516387762920,2923000,3700000,935360,11692000,Residential Mortgages,Education,BSABUF03
3955,500059053726,1096482730674610,2175000,2900000,1435500,6525000,Equipment and machinery,Agriculture,BSABUF11
3956,500055591027,1088170068243090,219000,300000,35040,1095000,Vehicles,Home,BSABUF23
3957,500059625716,1094712522931720,1455000,1500000,1265850,5820000,Fixed Deposit,Agriculture,BSABUF10
3958,500052236909,1056258849981090,574000,700000,34440,2870000,Fixed Deposit,Agriculture,BSABUF18
3959,500054585606,1076932836505720,1914000,2200000,1301520,9570000,Equipment and machinery,Business,BSABUF24
3960,500057648236,1067403343934730,1032000,1200000,990720,4128000,Vehicles,Home,BSABUF02
3961,500058592519,1057865072135600,2993000,4100000,1047549,8979000,Equipment and machinery,Education,BSABUF16
3962,500051572800,1064493810849600,92000,100000,53359,368000,Residential Mortgages,Agriculture,BSABUF08
3963,500058387637,1042562579518270,324000,400000,136080,1620000,Residential Mortgages,Business,BSABUF18
3964,500057858335,1022878699943980,2400000,2400000,768000,9600000,Vehicles,Business,BSABUF25
3965,500058388256,1076391477643200,3772000,4100000,414920,11316000,Residential Mortgages,Business,BSABUF23
3966,500057831257,1016824082629600,2844000,3600000,255960,14220000,Residential Mortgages,Education,BSABUF01
3967,500059217946,1056491773840010,2639000,2900000,2586220,7917000,Equipment and machinery,Home,BSABUF18
3968,500059193375,1015020881890310,3040000,3200000,1611200,15200000,Fixed Deposit,Agriculture,BSABUF10
3969,500051397234,1094934031532180,1092000,1400000,1092000,4368000,Equipment and machinery,Business,BSABUF11
3970,500056333549,1072058085320050,2944000,3200000,2443520,14720000,Residential Mortgages,Education,BSABUF09
3971,500055909023,1029549398517870,1820000,2000000,1601600,9100000,Equipment and machinery,Business,BSABUF13
3972,500055492555,1076560182589230,960000,1000000,604800,2880000,Equipment and machinery,Business,BSABUF15
3973,500057056525,1082712106026250,2880000,3600000,979200,11520000,Residential Mortgages,Business,BSABUF09
3974,500055655324,1069339367993370,2028000,2600000,1683240,8112000,Fixed Deposit,Business,BSABUF10
3975,500055530867,1085421484126420,2125000,2500000,1168750,8500000,Fixed Deposit,Business,BSABUF16
3976,500054797900,1032113868978150,3525000,4700000,2855250,10575000,Residential Mortgages,Home,BSABUF20
3977,500051803425,1026428703146050,360000,400000,54000,1440000,Residential Mortgages,Education,BSABUF16
3978,500053362611,1048927215132910,3648000,4800000,1386240,14592000,Equipment and machinery,Home,BSABUF23
3979,500058221195,1048356817015290,2349000,2900000,1385910,7047000,Vehicles,Business,BSABUF12
3980,500054101935,1041484552242870,3344000,3800000,3344000,10032000,Equipment and machinery,Home,BSABUF20
3981,500052793215,1055947950836810,980000,1000000,431200,3920000,Equipment and machinery,Education,BSABUF12
3982,500053217823,1076833308729910,92000,100000,76360,276000,Fixed Deposit,Agriculture,BSABUF21
3983,500054202794,1031998164628390,2494000,2900000,349160,7482000,Fixed Deposit,Business,BSABUF19
3984,500054872721,1077289815990990,170000,200000,6800,510000,Fixed Deposit,Agriculture,BSABUF11
3985,500059242163,1018516891360120,2542000,3100000,1448939,10168000,Equipment and machinery,Agriculture,BSABUF08
3986,500053701303,1039616359195160,4410000,4900000,1278900,13230000,Vehicles,Business,BSABUF06
3987,500054105745,1086840650184030,3485000,4100000,278800,17425000,Vehicles,Home,BSABUF15
3988,500053722129,1033666358327780,869000,1100000,869000,2607000,Vehicles,Business,BSABUF06
3989,500054534885,1091834639622500,3045000,3500000,700350,15225000,Vehicles,Home,BSABUF08
3990,500059719708,1065669007276660,2380000,2800000,904400,7140000,Vehicles,Agriculture,BSABUF23
3991,500055781669,1099577477341700,774000,900000,549540,2322000,Equipment and machinery,Education,BSABUF13
3992,500054932039,1015108937180320,558000,600000,373860,2232000,Residential Mortgages,Education,BSABUF21
3993,500058608925,1042176576040740,4128000,4300000,1073280,16512000,Residential Mortgages,Education,BSABUF16
3994,500058972445,1047755310013900,891000,1100000,490050,4455000,Residential Mortgages,Agriculture,BSABUF18
3995,500056586741,1011378460135690,1914000,2200000,478500,7656000,Vehicles,Home,BSABUF10
3996,500055700098,1022070849561210,3920000,4000000,156800,11760000,Residential Mortgages,Home,BSABUF08
3997,500058741602,1055785003308810,3500000,3500000,2275000,14000000,Residential Mortgages,Education,BSABUF06
3998,500058458870,1019816041605660,1196000,1300000,1064440,4784000,Vehicles,Business,BSABUF05
3999,500052861808,1031297010604000,1204000,1400000,1179920,6020000,Residential Mortgages,Business,BSABUF15
4000,500054687473,1016215967212080,3240000,3600000,64800,12960000,Equipment and machinery,Education,BSABUF06
4001,500057746928,1016480308650970,3395000,3500000,611100,10185000,Vehicles,Home,BSABUF03
4002,500054987150,1070419038345020,665000,700000,558600,1995000,Residential Mortgages,Business,BSABUF14
4003,500051367481,1075290749395770,390000,500000,62400,1950000,Vehicles,Agriculture,BSABUF02
4004,500057157236,1093942927014790,255000,300000,22950,1020000,Equipment and machinery,Home,BSABUF25
4005,500058101940,1098405358216380,96000,100000,59520,384000,Fixed Deposit,Business,BSABUF21
4006,500051693143,1031059317475850,3871000,4900000,929040,15484000,Vehicles,Education,BSABUF08
4007,500051259445,1026473456371960,348000,400000,257520,1044000,Residential Mortgages,Education,BSABUF14
4008,500051662649,1055973677691670,2565000,2700000,1487700,12825000,Residential Mortgages,Agriculture,BSABUF24
4009,500056484386,1056408869305930,4116000,4900000,3128160,20580000,Fixed Deposit,Home,BSABUF11
4010,500051309306,1099280134814980,1425000,1500000,627000,5700000,Equipment and machinery,Education,BSABUF20
4011,500051366525,1034902441858050,180000,200000,122400,900000,Equipment and machinery,Home,BSABUF03
4012,500057547170,1052348440815080,3321000,4100000,1760130,13284000,Residential Mortgages,Home,BSABUF10
4013,500059001219,1050475126784780,2254000,2300000,157780,6762000,Equipment and machinery,Agriculture,BSABUF06
4014,500051674131,1011708969303810,2464000,3200000,1774080,9856000,Vehicles,Agriculture,BSABUF06
4015,500055146277,1084338234840220,3393000,3900000,1289340,10179000,Fixed Deposit,Business,BSABUF22
4016,500054667549,1039902349994540,4018000,4100000,2169720,20090000,Fixed Deposit,Business,BSABUF06
